ad_id,ad_type,real_estate_type,region,city,type,living_area,land_area,floor,building_year,price,seller
6836246,prodaja,stanovanje,ljubljana mesto,ljubljana,4-sobno,128.0,61.52,vp/3,2024,800000.0,studio 68 d.o.o.
6782432,prodaja,stanovanje,ljubljana mesto,ljubljana,5 in večsobno,247.2,,3/3,1999,1250000.0,"stoja trade, d.o.o., ljubljana"
6770187,prodaja,stanovanje,ljubljana mesto,ljubljana,4-sobno,96.4,,,1835,520000.0,rojal invest d.o.o.
6846801,prodaja,stanovanje,ljubljana mesto,ljubljana,2-sobno,58.0,,5/5,1963,255000.0,zasebna ponudba
6827539,prodaja,stanovanje,ljubljana mesto,ljubljana,2-sobno,60.0,60.0,2/4,2019,480000.0,zasebna ponudba
6617743,prodaja,stanovanje,ljubljana mesto,ljubljana,"3,5-sobno",136.0,,p+1+m,1984,265000.0,zasebna ponudba
6534485,prodaja,stanovanje,ljubljana mesto,ljubljana,5 in večsobno,140.0,200.0,1/1,2011,469000.0,itd nepremičnine d.o.o.
6830134,prodaja,stanovanje,ljubljana mesto,ljubljana,"1,5-sobno",46.0,20.0,p/2,1940,235000.0,zasebna ponudba
6831567,prodaja,stanovanje,ljubljana mesto,ljubljana,2-sobno,55.3,,,1929,363000.0,"nepremičnine klemenčič, borut klemenčič hočevar s.p."
6845790,prodaja,stanovanje,ljubljana mesto,ljubljana,2-sobno,55.3,,1/2,1929,363000.0,kreativdom d.o.o.
6827820,prodaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,89.9,,m/2,1943,395000.0,baza agencija d.o.o.
6522068,prodaja,stanovanje,ljubljana mesto,ljubljana,4-sobno,119.9,,2,2022,1150975.0,rocco nepremičnine d.o.o.
6761675,prodaja,stanovanje,ljubljana mesto,ljubljana,2-sobno,138.6,,p,1955,483000.0,"nepremičninsko posredovanje, polona božič bižal s.p."
6814799,prodaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,142.8,306.5,,1920,719000.0,novi list d.o.o.
6761674,prodaja,stanovanje,ljubljana mesto,ljubljana,4-sobno,168.2,,1/2,1955,672000.0,"nepremičninsko posredovanje, polona božič bižal s.p."
6812922,prodaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,95.58,,1/2,2023,620468.06,"casaland, tajana čretnik s.p."
6828497,prodaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,95.58,,2/2,2023,608190.38,"casaland, tajana čretnik s.p."
6817925,prodaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,142.96,,p/2,2023,678742.32,"casaland, tajana čretnik s.p."
6818855,prodaja,stanovanje,ljubljana mesto,ljubljana,4-sobno,107.59,,2/2,2023,673419.53,"casaland, tajana čretnik s.p."
6827449,prodaja,stanovanje,ljubljana mesto,ljubljana,4-sobno,107.59,,2/2,2023,673419.54,"casaland, tajana čretnik s.p."
6791824,prodaja,hiša,zasavska,hrastnik,samostojna,140.0,291.0,,1926,125000.0,ja invest 888 d.o.o.
6403819,prodaja,hiša,zasavska,brdce,samostojna,334.0,1710.0,p+1+2,1980,185000.0,zasebna ponudba
6631101,prodaja,hiša,zasavska,dobovec,samostojna,90.9,1092.0,k+p+m,1935,105000.0,"šardi&co. nepremičnine, družba za posredovanje v prometu z nepremičninami, d.o.o."
6818192,prodaja,hiša,zasavska,dobovec,samostojna,79.8,83125.0,,1985,90000.0,"re/max ljubljana, nepremičninska družba d.o.o. "
6742509,prodaja,hiša,zasavska,dol pri hrastniku,samostojna,111.75,893.0,p+1,1800,134444.0,"nepremičninska družba, d.o.o., pe re/max premium"
6774968,prodaja,hiša,zasavska,dol pri hrastniku,samostojna,323.0,240715.0,p+1+m,1900,320000.0,elo-projekti d.o.o.
6825021,prodaja,hiša,zasavska,dol pri hrastniku,samostojna,328.0,400.0,p+1,1956,89000.0,zasebna ponudba
6822150,prodaja,hiša,zasavska,gabrsko,samostojna,300.0,30000.0,p+1+m,1998,650000.0,kreativdom d.o.o.
6822156,prodaja,hiša,zasavska,gabrsko,dvostanovanjska,300.0,30000.0,p+1+m,1998,650000.0,kreativdom d.o.o.
6847181,prodaja,hiša,zasavska,gore,samostojna,99.6,5075.0,p+1,1980,430000.0,baza agencija d.o.o.
6707115,prodaja,hiša,zasavska,gore,samostojna,180.0,900.0,,1981,97000.0,"aeon nepremičnine, d.o.o."
6832084,prodaja,hiša,zasavska,gore,samostojna,100.0,6000.0,p+1,1980,430000.0,zasebna ponudba
6829415,prodaja,hiša,zasavska,hrastnik,samostojna,60.0,1356.0,k+p+m,1930,78000.0,cic d.o.o.
6840016,prodaja,hiša,zasavska,hrastnik,samostojna,144.0,1833.0,k+p,1974,170000.0,"nepremičninska družba, d.o.o., pe re/max premium"
6838969,prodaja,hiša,zasavska,izlake,samostojna,220.0,984.0,p+1+m,1988,450000.0,tanal d.o.o.
6737643,prodaja,hiša,zasavska,klek,samostojna,328.5,20903.0,k+p+m,1986,210000.0,vivo nepremičnine s.p.
6776915,prodaja,hiša,zasavska,knezdol,samostojna,213.5,4202.0,p+1+m,1988,150000.0,elo-projekti d.o.o.
6822185,prodaja,hiša,zasavska,ostenk,samostojna,250.0,3733.0,p+1+m,1996,500000.0,zasebna ponudba
6835377,prodaja,hiša,zasavska,podkum,samostojna,156.6,1117.0,k+p+m,1983,155000.0,"nepremičninska družba, d.o.o., pe re/max premium"
6827013,prodaja,hiša,zasavska,selo pri zagorju,samostojna,146.0,236.0,k+p+m,1957,107000.0,"premium nepremičnine, borut božič s.p."
6813609,prodaja,hiša,zasavska,trbovlje,dvojček,73.4,579.0,,1880,100000.0,"nepremičninska družba, d.o.o., pe re/max premium"
6760479,prodaja,hiša,zasavska,trbovlje,samostojna,148.3,455.0,p+m,2006,285500.0,"premium nepremičnine, borut božič s.p."
6827548,prodaja,hiša,zasavska,trbovlje,samostojna,274.5,458.0,k+p+m,1995,195000.0,"aeon nepremičnine, d.o.o."
6835577,prodaja,hiša,zasavska,trbovlje,samostojna,72.0,20000.0,k+p,1952,38900.0,tanal d.o.o.
6778946,prodaja,hiša,podravska,zgornja velka,samostojna,539.0,4.7,,1972,125000.0,dual nepremičnine d.o.o.
6759590,prodaja,hiša,podravska,zgornja voličina,samostojna,120.3,9052.0,p+m,1965,290000.0,"agencija hiške, erik krautberger s.p."
6842656,prodaja,hiša,podravska,zgornja voličina,samostojna,164.9,1740.0,k+p+m,1888,95000.0,market center omnis d.o.o.
6758759,prodaja,hiša,podravska,zgornje dobrenje,samostojna,157.6,94.977,,1842,350000.0,"agenti nepremičninsko posredovanje, d.o.o."
6758842,prodaja,hiša,podravska,zgornje dobrenje,samostojna,157.6,2028.0,,1842,130000.0,"agenti nepremičninsko posredovanje, d.o.o."
6503694,prodaja,hiša,podravska,zgornje gradišče,samostojna,122.0,1680.0,,1952,139000.0,novi list d.o.o.
6841596,prodaja,hiša,podravska,zgornje gradišče,samostojna,327.5,2000.0,,1981,297000.0,market center omnis d.o.o.
6839853,prodaja,hiša,podravska,zgornje hoče,samostojna,301.3,931.0,k+p+1,1985,259000.0,"novogradnje maribor, d.o.o."
6402784,prodaja,hiša,podravska,zgornje hoče,samostojna,730.0,4654.0,k+p+1,2018,1050000.0,elars nepremičnine d.o.o.
6823193,prodaja,hiša,podravska,zgornje hoče,samostojna,492.4,1611.0,k+p+1,1989,595000.0,planetum d.o.o.
6728494,prodaja,hiša,podravska,zgornje partinje,samostojna,150.5,1194.0,p,2023,229000.0,market center omnis d.o.o.
6563608,prodaja,hiša,podravska,zgornje poljčane,drugo,604.0,1140.0,,2007,435000.0,"nepremičninska družba, d.o.o., pe re/max premium"
6829151,prodaja,hiša,podravska,zgornje poljčane,samostojna,471.8,2696.0,k+p+m,2002,185000.0,24nep d.o.o.
6790854,prodaja,hiša,podravska,zgornje radvanje,samostojna,129.9,538.0,p+m,1936,168000.0,dual nepremičnine d.o.o.
6812612,prodaja,hiša,podravska,zgornje radvanje,trojček,141.2,133.0,,2023,369900.0,"c-nep agencija, d.o.o."
6812640,prodaja,hiša,podravska,zgornje radvanje,samostojna,301.2,385.0,,2023,599900.0,"c-nep agencija, d.o.o."
6750879,prodaja,hiša,podravska,zgornje radvanje,samostojna,152.6,683.0,,1963,320000.0,"galea, nepremičnine, posredovanje d.o.o."
6829271,prodaja,hiša,podravska,zgornji duplek,dvojček,108.0,300.0,,2025,260000.0,"c-nep agencija, d.o.o."
6831168,prodaja,hiša,podravska,zgornji duplek,dvojček,108.0,300.0,,2025,260000.0,"c-nep agencija, d.o.o."
6780525,prodaja,hiša,podravska,zgornji duplek,dvojček,108.0,300.0,,2025,260000.0,"gral real, nepremičninska agencija, d.o.o."
6782497,prodaja,hiša,podravska,zgornji duplek,samostojna,265.8,900.0,,1973,218900.0,pajnkihar nepremičnine in vrednotenje d.o.o.
6813497,prodaja,hiša,podravska,zgornji leskovec,samostojna,80.0,4.134,k+p+m,1990,150000.0,market center omnis d.o.o.
6770414,prodaja,stanovanje,ljubljana mesto,ljubljana,5 in večsobno,142.9,120.0,,2024,685000.0,rcn d.o.o.
6318675,prodaja,stanovanje,ljubljana mesto,ljubljana,4-sobno,228.2,,4,2004,990000.0,"stoja trade, d.o.o., ljubljana"
6790291,prodaja,stanovanje,ljubljana mesto,ljubljana,1-sobno,25.0,20.0,p/3,2017,160000.0,zasebna ponudba
6760497,prodaja,stanovanje,ljubljana mesto,ljubljana,1-sobno,38.0,,1/3,2006,189000.0,zasebna ponudba
6839213,prodaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,71.0,,3/4,1963,255000.0,"van nepremičnine, d.o.o."
6750373,prodaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,86.0,63.0,p/5,2006,388000.0,kreativdom d.o.o.
6842662,prodaja,stanovanje,ljubljana mesto,ljubljana,"1,5-sobno",38.6,,2/12,1986,180000.0,"rodman mgm d.o.o., pe nepremičnine"
6766569,prodaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,74.0,,4/4,1982,275000.0,alea nepremičninska družba d.o.o.
6741735,prodaja,stanovanje,ljubljana mesto,ljubljana,4-sobno,98.0,,4/4,1986,339000.0,"visa d.o.o., ljubljana"
6824946,prodaja,stanovanje,ljubljana mesto,ljubljana,4-sobno,98.08,,4,1986,339000.0,"visa d.o.o., ljubljana"
6741620,prodaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,176.9,150.0,vp/1,1929,345000.0,"šardi&co. nepremičnine, družba za posredovanje v prometu z nepremičninami, d.o.o."
6837017,prodaja,stanovanje,ljubljana mesto,ljubljana,4-sobno,89.9,,,1997,445000.0,avenija nepremičnin d.o.o.
6845903,prodaja,stanovanje,ljubljana mesto,ljubljana,1-sobno,26.1,,2,1966,173000.0,"stan nepremičnine d.o.o., ljubljana"
6846031,prodaja,stanovanje,ljubljana mesto,ljubljana,garsonjera,30.0,,5/12,1963,160000.0,kreativdom d.o.o.
6828531,prodaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,59.0,,2/2,1900,180000.0,"re/max ljubljana, nepremičninska družba d.o.o. "
6447444,prodaja,stanovanje,ljubljana mesto,ljubljana,5 in večsobno,120.0,169.0,1/m,1936,334000.0,pema 5 d.o.o.
6845907,prodaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,81.5,,2,1975,330000.0,"stan nepremičnine d.o.o., ljubljana"
6845568,prodaja,stanovanje,ljubljana mesto,ljubljana,2-sobno,64.3,,12/13,1978,275000.0,"van nepremičnine, d.o.o."
6815340,prodaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,70.7,,2/4,1963,255000.0,"petro deluxe, jan petrovič s.p."
6838590,prodaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,103.8,,3/3,1955,245000.0,mka nepremičnine d.o.o.
6842645,prodaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,91.5,204.0,p,1935,380000.0,"nepremičninska agencija ""tloris"" miro torić s.p."
6842726,prodaja,stanovanje,ljubljana mesto,ljubljana,"2,5-sobno",60.1,,2/2,1998,165000.0,mka nepremičnine d.o.o.
6735122,prodaja,stanovanje,ljubljana mesto,ljubljana,"3,5-sobno",109.2,,1,2007,190000.0,lgp d.o.o.
6822182,prodaja,stanovanje,ljubljana mesto,ljubljana,"4,5-sobno",112.0,,p,2024,420000.0,mka nepremičnine d.o.o.
6846024,prodaja,stanovanje,zasavska,hrastnik,3-sobno,75.5,,5/7,1981,138000.0,elo-projekti d.o.o.
6770339,prodaja,stanovanje,zasavska,hrastnik,2-sobno,76.4,,,1999,79000.0,"nepremičninska družba, d.o.o., pe re/max premium"
6759045,prodaja,stanovanje,zasavska,hrastnik,2-sobno,76.4,,1/1,1999,79000.0,"nepremičninska družba, d.o.o., pe re/max premium"
6773955,prodaja,stanovanje,zasavska,hrastnik,3-sobno,84.88,,1/3,2024,212152.69,abc nepremičnine d.o.o.
6773954,prodaja,stanovanje,zasavska,hrastnik,3-sobno,84.88,,1/3,2024,212152.69,abc nepremičnine d.o.o.
6773956,prodaja,stanovanje,zasavska,hrastnik,3-sobno,84.88,,2/3,2024,203940.19,abc nepremičnine d.o.o.
6822588,prodaja,stanovanje,zasavska,kisovec,3-sobno,66.0,,1/1,2019,97000.0,zasebna ponudba
6841640,prodaja,stanovanje,zasavska,trbovlje,2-sobno,52.5,,2/4,1962,160000.0,zasebna ponudba
6706285,prodaja,stanovanje,zasavska,trbovlje,2-sobno,53.2,,p,1976,106000.0,"nepremičninska družba, d.o.o., pe re/max premium"
6480694,prodaja,stanovanje,zasavska,trbovlje,"2,5-sobno",56.7,,2/2,1885,48000.0,cic d.o.o.
6847190,prodaja,stanovanje,zasavska,trbovlje,"2,5-sobno",66.1,,vp/5,1978,145000.0,elo-projekti d.o.o.
6690687,prodaja,stanovanje,zasavska,trbovlje,"2,5-sobno",69.9,,6/12,1982,140000.0,zasebna ponudba
6823352,prodaja,stanovanje,zasavska,trbovlje,5 in večsobno,89.9,,2/2,1874,119000.0,zasebna ponudba
6821498,prodaja,stanovanje,zasavska,trbovlje,"2,5-sobno",104.1,,p/1,1923,115000.0,"ma - nepremičninska družba, marko alič s.p."
6812993,prodaja,stanovanje,zasavska,trbovlje,3-sobno,109.2,,m/m,1906,98000.0,coop nepremičnine d.o.o.
6718082,prodaja,stanovanje,zasavska,trbovlje,"3,5-sobno",112.7,,,1893,129999.45,"nepremičninska družba, d.o.o., pe re/max premium"
6771059,prodaja,stanovanje,zasavska,trbovlje,3-sobno,124.19,,2/2,1927,115000.0,"aeon nepremičnine, d.o.o."
6775838,prodaja,stanovanje,zasavska,trbovlje,4-sobno,128.0,,1/2,1927,195000.0,"aeon nepremičnine, d.o.o."
6561809,prodaja,stanovanje,zasavska,trbovlje,5 in večsobno,340.0,617.0,1/3,1986,99000.0,"nepremičninska družba, d.o.o., pe re/max premium"
6847171,prodaja,stanovanje,zasavska,trbovlje,"2,5-sobno",47.7,,4/5,1962,109000.0,"regija nepremičnine, darko poposki s.p."
6050461,prodaja,stanovanje,zasavska,trbovlje,3-sobno,138.9,220.0,1/p,1999,134000.0,zasebna ponudba
6819302,prodaja,stanovanje,zasavska,zagorje ob savi,"2,5-sobno",71.6,,1/3,1950,125000.0,vivo nepremičnine s.p.
6824339,prodaja,stanovanje,zasavska,zagorje ob savi,4-sobno,112.2,,1/4,2011,179000.0,"re/max ljubljana, nepremičninska družba d.o.o. "
5452406,prodaja,stanovanje,zasavska,zagorje ob savi,2-sobno,57.2,,4/4,1958,97000.0,nesta d.o.o.
6837277,prodaja,stanovanje,zasavska,zagorje ob savi,drugo,152.36,,1/1,1960,118900.0,"regija nepremičnine, darko poposki s.p."
6610109,prodaja,hiša,podravska,čagona,samostojna,79.5,18.263,,1913,85000.0,market center omnis d.o.o.
6772631,prodaja,hiša,podravska,čreta,atrijska,246.0,4666.0,,1985,297000.0,"insa d.o.o., europark maribor"
6772596,prodaja,hiša,podravska,čreta,samostojna,246.1,4.666,,1982,297000.0,"nepremičninsko posredovanje, ksenija brence s.p."
6840701,prodaja,hiša,podravska,dogoše,samostojna,217.4,871.0,,1998,269000.0,"c-nep agencija, d.o.o."
6778089,prodaja,hiša,podravska,dogoše,samostojna,230.0,921.0,p+1+2,1972,320000.0,"afalona, d.o.o."
6592848,prodaja,hiša,podravska,dolnja počehova,dvostanovanjska,245.0,2780.0,,1990,299000.0,"c-nep agencija, d.o.o."
6576198,prodaja,hiša,podravska,dolnja počehova,dvostanovanjska,300.0,2850.0,p+1+2,2000,225000.0,zasebna ponudba
6839008,prodaja,hiša,podravska,dornava,dvostanovanjska,122.4,241.0,p+m,2023,249900.0,"m nepremičnine, milena jančič s.p."
6750456,prodaja,hiša,podravska,dornava,dvostanovanjska,122.4,241.0,p+m,2023,249900.0,"m nepremičnine, milena jančič s.p."
6839007,prodaja,hiša,podravska,dornava,dvostanovanjska,122.4,241.0,p+m,2023,249900.0,"m nepremičnine, milena jančič s.p."
6525037,prodaja,hiša,podravska,dravski dvor,samostojna,359.8,704.0,k+p+m,1991,295000.0,"agenti nepremičninsko posredovanje, d.o.o."
6693132,prodaja,hiša,podravska,dražen vrh - del,samostojna,186.5,8122.0,k+p+m,1963,103000.0,market center omnis d.o.o.
6842351,prodaja,hiša,podravska,draženci,samostojna,160.0,498.0,,2023,215000.0,"sm nepremičnine, aleksandra bezjak s.p."
6842348,prodaja,hiša,podravska,draženci,samostojna,160.0,498.0,,2023,275000.0,"sm nepremičnine, aleksandra bezjak s.p."
6783340,prodaja,hiša,podravska,drstelja,samostojna,118.0,695.0,k+p+m,1989,210000.0,"nepremičnine ptuj, d.o.o."
6535475,prodaja,hiša,podravska,drvanja,samostojna,284.7,28266.0,k+p+m,2000,299900.0,market center omnis d.o.o.
6846723,prodaja,hiša,podravska,dvorjane,samostojna,253.0,865.0,,1992,230000.0,"nepremičninska družba d.o.o., pe re/max poetovio"
6836712,prodaja,hiša,podravska,dvorjane,samostojna,200.0,5636.0,k+p+1+m,1979,184500.0,24nep d.o.o.
6846094,prodaja,hiša,podravska,formin,samostojna,228.0,1036.0,k+p+m,2004,280000.0,"nepremičninska družba d.o.o., pe re/max poetovio"
6846092,prodaja,hiša,podravska,fram,samostojna,151.0,1183.0,p+1+2,1978,230000.0,"re/max avenija, nepremičnine maribor d.o.o."
6827894,prodaja,hiša,podravska,fram,dvostanovanjska,330.0,1047.0,,1973,386000.0,"c-nep agencija, d.o.o."
6822070,prodaja,hiša,podravska,fram,samostojna,515.0,20549.0,k+p+1+2+m,1874,499900.0,percap d.o.o.
6839799,prodaja,hiša,podravska,fram,dvojček,174.8,285.0,k+p+m,2009,209000.0,market center omnis d.o.o.
6783978,prodaja,hiša,podravska,fram,dvostanovanjska,151.0,1183.0,k+p+1,1978,217000.0,"re/max avenija, nepremičnine maribor d.o.o."
6816862,prodaja,hiša,podravska,gabrnik,samostojna,99.3,1000.0,,1984,139000.0,"c-nep agencija, d.o.o."
6721213,prodaja,hiša,juzna primorska,portorož,samostojna,732.5,1149.0,k+p+1+2,1996,2200000.0,domodom d.o.o.
6617621,prodaja,hiša,juzna primorska,portorož,samostojna,187.0,268.0,p+1,1989,765000.0,"qudos, center nepremičnin d.o.o."
6582733,prodaja,hiša,juzna primorska,portorož,dvostanovanjska,180.4,311.0,p+1+m,1913,790000.0,obala nepremičnine d.o.o.
6405280,prodaja,hiša,juzna primorska,portorož,samostojna,123.0,150.0,p+1,1900,695000.0,obala nepremičnine d.o.o.
6828194,prodaja,hiša,juzna primorska,portorož,samostojna,91.3,150.0,,1900,695000.0,abc nepremičnine d.o.o.
6847232,prodaja,hiša,juzna primorska,portorož,samostojna,484.6,726.0,,1988,1500000.0,"market center omnis d.o.o., pe nepremičninski center koper"
6303271,prodaja,hiša,juzna primorska,portorož,samostojna,561.3,670.0,k+p+1,2007,1200000.0,"zeta, d.o.o., piran"
6774294,prodaja,hiša,juzna primorska,prade,samostojna,525.5,546.0,k+p+m,1999,1260000.0,renes d.o.o.
6813413,prodaja,hiša,juzna primorska,prade,samostojna,431.0,546.0,k+p+m,1999,1260000.0,"nepremičninska družba, d.o.o., pe re/max obala"
6826345,prodaja,hiša,juzna primorska,pregara,drugo,115.8,158.0,p+1,1820,55000.0,alpa projekt d.o.o.
6757026,prodaja,hiša,juzna primorska,pregara,samostojna,274.0,1678.0,,1950,130000.0,"zeta, d.o.o., piran"
6748409,prodaja,hiša,juzna primorska,premančan,vrstna,150.0,470.0,,1900,315000.0,vila portorož d.o.o.
6430910,prodaja,hiša,juzna primorska,puče,vrstna,74.0,101.0,p+1,2017,136000.0,domodom d.o.o.
6535636,prodaja,hiša,juzna primorska,puče,vrstna,74.2,,p+1,1850,129000.0,"market center omnis d.o.o., pe nepremičninski center koper"
6592243,prodaja,hiša,juzna primorska,puče,dvostanovanjska,262.35,1650.0,k+p+1,1955,600000.0,"apertura, poslovanje z nepremičninami, d.o.o."
6566131,prodaja,hiša,juzna primorska,puče,samostojna,262.35,1650.0,k+p+1,1967,620000.0,alpa projekt d.o.o.
6840703,prodaja,hiša,juzna primorska,puče,samostojna,292.0,11316.0,,1955,650000.0,"mondreal d.o.o., pe obala"
6500209,prodaja,hiša,juzna primorska,puče,vrstna,72.3,245.0,,1850,136000.0,lares nepremičninska družba d.o.o.
6774050,prodaja,hiša,juzna primorska,puče,vrstna,74.2,101.0,p+1,1840,136000.0,itd nepremičnine d.o.o.
6790998,prodaja,hiša,juzna primorska,rakitovec,samostojna,280.0,655.0,,1893,259000.0,"nepremičninska družba, d.o.o., pe re/max obala"
6695280,prodaja,hiša,juzna primorska,rodik,vrstna,144.0,166.0,p+1+m,1800,255000.0,"apertura, poslovanje z nepremičninami, d.o.o."
6764165,prodaja,hiša,juzna primorska,seča,samostojna,80.0,599.0,,1980,565000.0,"focus nepremičnine, eva lukin s.p."
6591576,prodaja,hiša,juzna primorska,sečovlje,samostojna,66.0,20.549,p+1/1,1930,370000.0,casabela d.o.o./s.r.l.
6722899,prodaja,hiša,juzna primorska,sečovlje,samostojna,150.8,373.0,,1977,260000.0,"aeon nepremičnine, d.o.o."
6539965,prodaja,hiša,juzna primorska,sečovlje,vrstna,100.0,107.0,p+1,1924,99000.0,obala nepremičnine d.o.o.
6746293,oddaja,stanovanje,gorenjska,ljubno,"2,5-sobno",70.0,,p/3,1989,780.0,zasebna ponudba
6835882,oddaja,stanovanje,gorenjska,luže,1-sobno,50.0,,p/2,2019,900.0,zasebna ponudba
6828122,oddaja,stanovanje,gorenjska,mlaka pri kranju,2-sobno,75.0,,1/1,1985,450.0,zasebna ponudba
6845795,oddaja,stanovanje,gorenjska,mojstrana,"3,5-sobno",70.0,,m/m,2020,699.0,zasebna ponudba
6835270,oddaja,stanovanje,gorenjska,podkoren,2-sobno,35.0,,1/2,2004,550.0,zasebna ponudba
6845844,oddaja,stanovanje,gorenjska,podreča,garsonjera,35.0,,p,2022,500.0,zasebna ponudba
6844392,oddaja,stanovanje,gorenjska,poljane nad škofjo loko,4-sobno,80.0,200.0,1/2,1980,700.0,zasebna ponudba
6838639,oddaja,stanovanje,gorenjska,praše,3-sobno,91.27,,m,2024,1100.0,zasebna ponudba
6829252,oddaja,stanovanje,gorenjska,radovljica,garsonjera,20.0,,pk/4,1989,370.0,zasebna ponudba
6845831,oddaja,stanovanje,gorenjska,radovljica,2-sobno,50.0,,,1970,650.0,zasebna ponudba
6845472,oddaja,stanovanje,gorenjska,radovljica,"2,5-sobno",73.7,,3/4,1993,950.0,zasebna ponudba
6841567,oddaja,stanovanje,gorenjska,radovljica,3-sobno,74.4,,3/3,1972,850.0,"stoja trade, d.o.o., ljubljana"
6827421,oddaja,stanovanje,gorenjska,radovljica,3-sobno,75.0,,4/4,1972,1000.0,zasebna ponudba
6835791,oddaja,stanovanje,gorenjska,spodnje gorje,4-sobno,125.0,,m/2,1925,1450.0,makler bled d.o.o.
6838655,oddaja,stanovanje,gorenjska,spodnji brnik,apartma,18.47,,m/m,2023,490.0,coop nepremičnine d.o.o.
6500359,oddaja,stanovanje,gorenjska,stara fužina,2-sobno,55.0,,4/5,2022,1000.0,zasebna ponudba
6840632,oddaja,stanovanje,gorenjska,sv. tomaž,3-sobno,80.0,,1/1,1989,700.0,blok 5 d.o.o.
6725855,oddaja,stanovanje,gorenjska,šenčur,soba,15.0,,,2010,230.0,zasebna ponudba
6828785,oddaja,stanovanje,gorenjska,šenčur,garsonjera,39.0,,1/1,2002,350.0,gros inženiring d.o.o.
